Danceability,Energy,Speechiness,Liveness,Tempo,Duration,Stream
0.602,0.642,0.211,0.0668,175.978,152214,100301922
0.673,0.659,0.0439,0.129,88.011,179053,436607077
0.43,0.606,0.0431,0.173,169.988,211680,502244231
0.766,0.817,0.035,0.159,125.033,138819,169604233
0.522,0.697,0.103,0.319,169.775,193959,529555988
0.423,0.634,0.0578,0.189,150.978,195840,318945392
0.673,0.914,0.0496,0.186,97.021,160427,609488169
0.378,0.614,0.0761,0.309,175.937,132955,11876245
0.654,0.711,0.0383,0.0903,127.957,193788,330809368
0.806,0.64,0.317,0.201,160.054,213206,52402422
0.614,0.953,0.0688,0.331,154.969,192200,205449770
0.938,0.606,0.419,0.528,121.108,123673,34337952
0.434,0.669,0.0409,0.121,96.679,216032,10715409
0.894,0.511,0.421,0.14,120.077,176632,374921451
0.867,0.744,0.227,0.0713,84.005,173288,431406617
0.787,0.713,0.401,0.717,175.046,148759,414808001
0.847,0.912,0.257,0.142,81.486,156895,91555839
0.852,0.487,0.204,0.201,120.013,261825,2631130
0.826,0.616,0.328,0.287,127.925,181199,81378858
0.765,0.356,0.195,0.0963,96.991,198293,931490889
0.525,0.433,0.185,0.135,160.108,194613,770690265
0.726,0.408,0.0614,0.225,115.918,143227,284054930
0.543,0.449,0.0463,0.157,132.609,249320,321943309
0.633,0.793,0.182,0.867,109.093,193702,72954586
0.687,0.895,0.0474,0.121,124.041,174215,76942590
0.729,0.513,0.0554,0.112,97.254,199924,18428804
0.699,0.679,0.0556,0.0816,102.919,160777,23669662
0.729,0.38,0.099,0.119,114.975,127029,101409667
0.714,0.582,0.0808,0.0774,92.819,198822,109126383
0.551,0.578,0.0732,0.073,106.772,197474,83545124
0.72,0.63,0.0413,0.108,81.009,230292,259982695
0.881,0.676,0.0812,0.0693,119.965,222055,20556689
0.696,0.704,0.0423,0.155,124.972,183000,140325340
0.857,0.893,0.0422,0.0335,108.022,211667,75285958
0.742,0.911,0.0572,0.0593,101,195616,57861966
0.801,0.734,0.157,0.122,93.951,176170,8247116
0.786,0.727,0.051,0.0824,93.97,191239,60861713
0.709,0.929,0.061,0.125,103.01,250288,50561603
0.444,0.479,0.0436,0.095,89.892,196044,73643266
0.539,0.715,0.0595,0.609,123.854,165524,147630326
0.521,0.526,0.0281,0.108,130.694,268293,76569358
0.539,0.179,0.0309,0.106,140.01,198027,307264645
0.323,0.301,0.0344,0.164,126.221,271697,10184311
0.561,0.597,0.0405,0.0979,76.826,197299,196891457
0.523,0.687,0.105,0.203,90.036,217480,296080053
0.415,0.11,0.0388,0.0962,81.876,240147,399508398
0.531,0.363,0.0608,0.112,121.412,229720,306740990
0.443,0.533,0.0473,0.332,183.791,222813,375319806
0.836,0.743,0.0653,0.335,108.965,191938,571894128
0.721,0.769,0.105,0.0817,155.932,187108,142436349
0.715,0.624,0.114,0.123,158.087,173325,888364294
0.682,0.919,0.0875,0.442,95.982,159736,525192906
0.767,0.889,0.0963,0.402,119.93,195145,457346901
0.827,0.731,0.088,0.418,118.992,172833,161512006
0.517,0.707,0.0693,0.453,82.859,174398,16439175
0.8,0.771,0.123,0.229,118.991,218476,19225736
0.705,0.93,0.0932,0.156,78.971,165690,18171665
0.668,0.892,0.0645,0.735,95.927,159011,398865605
0.677,0.696,0.119,0.42,90.03,198082,1335838557
0.658,0.294,0.0321,0.0749,74.038,278180,689531335
0.524,0.364,0.0367,0.1,75.24,209831,967759666
0.707,0.238,0.0379,0.0842,124.156,270847,376424938
0.589,0.652,0.373,0.125,158.49,194960,136927083
0.714,0.407,0.0422,0.128,76.978,227664,2664186
0.555,0.474,0.0668,0.162,134.89,216160,29596755
0.67,0.41,0.0381,0.167,127.972,240938,29667970
0.649,0.493,0.11,0.0667,104.542,231964,188873409
0.198,0.162,0.0343,0.135,70.453,185523,60240085
0.845,0.677,0.136,0.108,90.013,219048,779923152
0.673,0.56,0.182,0.293,93.978,223564,79541069
0.809,0.752,0.206,0.303,92.14,93652,40992629
0.76,0.803,0.0306,0.0555,136.945,223074,37382738
0.859,0.553,0.0456,0.109,122.048,243934,59589553
0.418,0.359,0.0371,0.0634,86.721,182724,14891497
0.635,0.682,0.271,0.361,89.085,288282,78095584
0.78,0.612,0.24,0.0679,177.965,184421,26725299
0.841,0.674,0.0962,0.131,90.007,382555,194892524
0.899,0.48,0.06,0.0735,94.011,211103,96636518
0.716,0.737,0.0578,0.0922,131.947,179864,34095370
0.818,0.728,0.0724,0.0917,124.974,172000,42822171
0.594,0.746,0.137,0.0991,164.231,172654,71218786
0.788,0.731,0.047,0.0997,127.03,188564,55949711
0.753,0.543,0.207,0.0991,105.011,191258,13921991
0.381,0.627,0.114,0.0803,187.835,155863,53287100
0.669,0.737,0.0527,0.182,149.926,237693,74919495
0.517,0.592,0.124,0.287,102.407,190383,10768167
0.613,0.96,0.0542,0.24,159.98,160205,47922243
0.609,0.652,0.258,0.125,134.595,148452,25774715
0.652,0.557,0.0318,0.124,150.073,169354,1215187779
0.723,0.504,0.0392,0.087,133.975,218893,406709080
0.448,0.606,0.0609,0.217,121.15,163613,94092522
0.656,0.577,0.0802,0.296,173.094,181522,271394891
0.514,0.605,0.0337,0.121,120.894,185123,146791543
0.655,0.569,0.0349,0.135,150.267,169175,121491591
0.817,0.578,0.0824,0.251,143.982,181705,164805403
0.613,0.69,0.0391,0.0615,143.925,192407,6537582
0.702,0.616,0.326,0.145,80.482,156188,91799653
0.416,0.649,0.0385,0.12,112.482,188851,103140830
0.484,0.731,0.0379,0.151,101.654,204280,1778913381
0.637,0.864,0.0468,0.222,99.995,214720,251967122
0.632,0.863,0.0446,0.13,101.976,215840,170197661
0.595,0.723,0.0349,0.0995,108.043,223640,413860047
0.552,0.873,0.0464,0.0966,125.059,227240,46462152
0.388,0.66,0.0308,0.0943,143.554,230507,416910216
0.657,0.396,0.0293,0.103,110.003,239787,105237246
0.596,0.827,0.0372,0.0958,115.034,249382,184611534
0.667,0.572,0.041,0.109,103.077,169094,119836430
0.477,0.712,0.0653,0.118,109.965,224400,108134173
0.845,0.797,0.139,0.167,121.985,151475,271959819
0.769,0.719,0.0474,0.359,121.955,176867,1708060617
0.766,0.817,0.035,0.159,125.033,138819,169604233
0.741,0.931,0.0563,0.191,125.011,144000,153308516
0.734,0.839,0.0856,0.248,126.019,134286,12950194
0.717,0.91,0.0554,0.0589,119.999,214000,39317484
0.759,0.9,0.0419,0.294,127.999,198979,20946657
0.726,0.823,0.0571,0.0813,120.99,184463,6793540
0.77,0.807,0.0411,0.305,123.981,145335,1174698
0.807,0.633,0.0929,0.107,138.038,311726,470448044
0.841,0.53,0.205,0.119,114.028,412632,243783312
0.739,0.627,0.128,0.477,134.045,336149,229626806
0.807,0.681,0.0983,0.0962,140.006,297485,554590760
0.8,0.355,0.0895,0.118,145.929,228493,334986781
0.857,0.647,0.0984,0.0842,95.982,267500,486764940
0.646,0.865,0.0983,0.11,191.954,217093,434414483
0.755,0.72,0.0826,0.168,175.93,187493,158129859
0.864,0.641,0.0865,0.908,90.003,258667,2033075
0.803,0.589,0.0954,0.634,140.057,273321,97752800
0.688,0.62,0.22,0.157,170.011,360960,630547786
0.655,0.673,0.308,0.0753,181.891,249520,578515462
0.727,0.815,0.153,0.231,176.075,216067,380312749
0.681,0.648,0.38,0.104,172.02,286507,350576786
0.535,0.71,0.324,0.141,92.009,212653,160429220
0.824,0.631,0.0809,0.0531,171.965,197721,374377322
0.691,0.751,0.228,0.0808,169.884,225013,124665260
0.764,0.756,0.0909,0.226,167.772,272760,210571464
0.584,0.698,0.106,0.171,166.047,204787,184419093
0.711,0.757,0.29,0.367,174.013,218587,181999873
0.685,0.738,0.0595,0.128,112.972,167614,111935582
0.717,0.455,0.0276,0.11,127.812,200733,889360130
0.673,0.735,0.0457,0.242,115.744,201287,790020794
0.662,0.807,0.0411,0.189,103.031,187682,104175735
0.614,0.527,0.0302,0.11,121.941,211764,265791033
0.65,0.757,0.0413,0.115,115.995,194275,17098494
0.537,0.757,0.0274,0.341,103.882,196400,231566694
0.642,0.881,0.0393,0.21,138.03,222045,298395323
0.629,0.572,0.0307,0.109,93.997,188960,225453156
0.586,0.32,0.0289,0.128,115.808,192459,74324145
0.616,0.841,0.076,0.417,110.029,154561,59682401
0.774,0.682,0.0299,0.151,118.014,181933,1400372645
0.677,0.804,0.0677,0.158,122.111,170046,50731148
0.778,0.566,0.0311,0.0698,117.971,186147,648615907
0.671,0.791,0.215,0.0354,138.032,149565,11471926
0.654,0.898,0.0413,0.316,123.996,141932,56328504
0.682,0.7,0.0397,0.174,120.03,186878,363430008
0.7,0.872,0.0666,0.103,125.03,190302,350155860
0.759,0.807,0.122,0.105,123.904,136996,127925814
0.656,0.89,0.187,0.101,100.037,197963,138913045
0.601,0.667,0.0696,0.406,147.904,181158,34928382
0.7,0.737,0.0538,0.0793,101.047,164141,44777988
0.46,0.585,0.369,0.111,199.404,164373,4763167
0.738,0.957,0.0987,0.579,149.893,181506,3380905
0.739,0.636,0.0737,0.175,142.055,682817,67597117
0.559,0.689,0.0572,0.429,153.856,222363,10523270
0.789,0.823,0.0667,0.0188,128.991,186000,64605070
0.386,0.738,0.0944,0.926,100.042,529586,23585897
0.622,0.68,0.0359,0.11,147.96,227721,1546658
0.41,0.673,0.0475,0.971,161.621,182861,83883450
0.603,0.802,0.111,0.124,130.121,176120,73948558
0.684,0.538,0.038,0.194,144.005,192920,31910516
0.65,0.589,0.388,0.0927,120.292,184120,8794065
0.771,0.689,0.292,0.222,142.068,167613,30611629
0.699,0.848,0.431,0.114,139.825,166747,16607115
0.795,0.668,0.244,0.127,150.093,196453,136546345
0.772,0.595,0.0629,0.25,141.97,170267,90374804
0.771,0.54,0.174,0.148,120.121,199973,4604631
0.763,0.762,0.0773,0.196,135.014,179027,47173475
0.776,0.668,0.192,0.102,143.012,175293,5156313
0.732,0.69,0.134,0.116,143.072,206307,551859647
0.794,0.632,0.0649,0.128,145.926,291893,859496754
0.681,0.314,0.0581,0.1,139.992,208120,553425100
0.689,0.564,0.136,0.0721,185.023,212947,527118153
0.84,0.63,0.0579,0.128,123.994,240968,5653270
0.891,0.486,0.159,0.0925,125.01,200080,517486265
0.713,0.831,0.15,0.118,173.948,332301,380114475
0.915,0.686,0.092,0.14,133.953,218414,3333537
0.828,0.539,0.225,0.305,125.05,189171,1146962
0.859,0.627,0.13,0.101,142.062,260453,215168962
0.528,0.511,0.0324,0.101,100.1,209880,561437488
0.478,0.769,0.0448,0.156,155.998,224615,3395505
0.469,0.724,0.0567,0.148,145.943,205479,15731786
0.625,0.707,0.0337,0.213,138.064,248156,243798380
0.352,0.666,0.0512,0.0934,169.965,244235,16580575
0.6,0.722,0.0438,0.288,96.957,267960,5412716
0.521,0.892,0.0433,0.117,96.991,191124,26277972
0.428,0.877,0.0835,0.0943,75.518,221000,45716722
0.428,0.656,0.075,0.15,79.648,218933,115973222
0.643,0.603,0.0311,0.118,144.01,216668,198951323
0.591,0.785,0.161,0.126,106.002,217547,89466323
0.648,0.542,0.036,0.0923,147.861,223547,125138904
0.631,0.596,0.0377,0.352,145.957,175131,29033022
0.679,0.674,0.074,0.357,155.916,182477,31492276
0.537,0.651,0.0344,0.948,147.944,201378,177595036
0.544,0.62,0.0319,0.917,145.932,201231,1418647
0.561,0.65,0.0277,0.952,147.899,184107,91721897
0.65,0.792,0.0393,0.92,154.027,225672,231893505
0.484,0.647,0.0359,0.864,148.052,196831,86495903
0.788,0.465,0.0524,0.179,92.994,76234,4698123
0.804,0.375,0.312,0.0954,123.958,116133,13904442
0.703,0.599,0.143,0.117,131.051,88894,15987675
0.815,0.209,0.516,0.133,132.689,125022,22820640
0.952,0.406,0.344,0.1,127.027,80405,12645394
0.723,0.814,0.0645,0.584,75.055,192000,1685154
0.809,0.501,0.249,0.102,136.975,154599,7449842
0.78,0.453,0.337,0.114,155.984,132115,32865293
0.764,0.456,0.264,0.111,125.965,91585,12288570
0.808,0.535,0.0522,0.147,129.995,128538,14843538
0.873,0.265,0.553,0.132,119.93,96133,17521758
0.679,0.548,0.0298,0.189,115.954,155909,18636008
0.526,0.862,0.0905,0.229,90.052,195200,631067001
0.389,0.665,0.0644,0.116,117.055,193547,568923014
0.653,0.718,0.213,0.0537,82.034,202805,382579404
0.682,0.508,0.0342,0.159,108.016,180600,65131433
0.404,0.806,0.0496,0.114,148.036,220730,142526639
0.345,0.574,0.0435,0.343,116.679,204587,96990826
0.732,0.594,0.0693,0.0802,107.996,164587,64129092
0.389,0.748,0.0805,0.358,78.056,189707,132257393
0.464,0.785,0.244,0.29,78.185,207613,55242491
0.386,0.426,0.0363,0.14,180.104,203385,292129276
0.653,0.634,0.0391,0.0908,160.013,199125,129740331
0.566,0.769,0.0872,0.108,170.036,191100,290417696
0.66,0.787,0.032,0.323,142.018,217088,185395831
0.723,0.542,0.026,0.0928,95.02,195845,10440611
0.658,0.698,0.177,0.174,139.054,141949,155436902
0.375,0.461,0.0279,0.386,75.217,223270,289700528
0.567,0.765,0.108,0.14,121.924,169467,278080902
0.638,0.699,0.0892,0.0879,121.122,160398,56550758
0.597,0.7,0.192,0.183,103.209,194827,229049923
0.345,0.612,0.0608,0.194,179.773,153000,407583451
0.64,0.553,0.0411,0.0914,81.992,148471,72480049
0.729,0.646,0.0686,0.168,125.007,148800,9372502
0.802,0.628,0.122,0.262,96.97,155681,15064524
0.477,0.6,0.0324,0.112,152.062,229813,121359658
0.72,0.87,0.142,0.144,160.039,188218,64258155
0.693,0.808,0.093,0.578,127.945,162067,83675161
0.478,0.851,0.377,0.48,155.856,252218,71219969
0.625,0.98,0.132,0.409,113.027,218005,75156127
0.426,0.763,0.049,0.264,155.92,206379,60593181
0.673,0.729,0.0496,0.1,122.023,169672,82813284
0.737,0.747,0.0323,0.219,105.943,192453,298937808
0.756,0.748,0.11,0.131,102.042,138094,1981733
0.662,0.794,0.0533,0.0883,104.951,192000,32210935
0.59,0.642,0.122,0.105,107.356,174444,534852322
0.732,0.85,0.0444,0.0388,124.024,193548,86887454
0.716,0.758,0.111,0.449,123.947,167419,2789810
0.687,0.887,0.0564,0.172,124.017,154839,103193716
0.695,0.74,0.0371,0.143,122.051,162541,16347227
0.578,0.786,0.13,0.122,105.945,179151,62752505
0.656,0.551,0.0299,0.0947,114.106,224240,65701438
0.625,0.598,0.0373,0.299,90.078,171988,51949367
0.56,0.631,0.0334,0.0985,107.987,249416,82867075
0.537,0.604,0.054,0.322,173.915,155172,48038940
0.48,0.615,0.0328,0.139,79.948,234375,57396357
0.613,0.47,0.0344,0.138,102.944,208500,42998549
0.268,0.334,0.0332,0.117,55.832,196071,27918269
0.352,0.34,0.0357,0.0936,179.865,224667,16367058
0.552,0.336,0.0284,0.12,96.869,230103,66048915
0.359,0.972,0.109,0.14,62.914,249742,51899648
0.885,0.581,0.0378,0.0759,114.016,313684,1114351329
0.728,0.82,0.031,0.176,124.001,164577,42753472
0.688,0.697,0.0485,0.109,114.03,241053,161082531
0.839,0.84,0.0474,0.114,117.98,262000,200026095
0.79,0.744,0.0294,0.0909,123.984,174348,84362382
0.74,0.503,0.0522,0.118,118.026,250521,13579961
0.766,0.523,0.0322,0.363,119.981,183277,10458687
0.743,0.659,0.0343,0.0622,114.033,255160,214623605
0.843,0.335,0.102,0.147,113.979,179474,12616901
0.854,0.674,0.0597,0.12,109.958,200391,59960411
0.654,0.798,0.0451,0.15,92.207,211760,978897060
0.627,0.858,0.0394,0.199,100.074,194387,399061616
0.558,0.451,0.0388,0.101,150.008,265382,290077436
0.595,0.887,0.0387,0.0518,124.073,183992,29380774
0.571,0.815,0.0321,0.163,120.008,211460,240185996
0.642,0.823,0.0289,0.0776,122.977,227344,397872646
0.647,0.879,0.0831,0.538,126.042,224762,78177475
0.686,0.693,0.131,0.136,124.206,197876,157533467
0.603,0.554,0.0646,0.0545,111.989,216239,132187827
0.538,0.776,0.201,0.201,94.969,231689,20287307
0.683,0.852,0.0636,0.246,93.068,199680,69972517
0.816,0.735,0.101,0.126,127.988,181668,5734605
0.673,0.53,0.0637,0.0594,122.074,192787,57901366
0.883,0.716,0.414,0.0801,141.066,205106,90195699
0.775,0.74,0.19,0.0999,129.997,160923,4337482
0.778,0.488,0.0489,0.0935,133.052,217444,63845143
0.854,0.626,0.0618,0.0961,140.05,185147,123868917
0.535,0.775,0.247,0.117,88.714,109213,7973512
0.801,0.724,0.397,0.0736,98.97,208813,82979101
0.807,0.746,0.143,0.358,95.044,159750,21653209
0.654,0.63,0.0259,0.111,89.991,167693,892645032
0.616,0.438,0.0298,0.24,135.929,213387,441542077
0.489,0.581,0.0281,0.132,86.016,196747,517385494
0.544,0.572,0.0319,0.234,169.885,196253,34774461
0.694,0.769,0.0325,0.0976,93.033,203880,39969681
0.741,0.499,0.0356,0.125,103.96,144760,167577131
0.281,0.58,0.0323,0.122,151.568,253933,201205153
0.646,0.781,0.0313,0.125,94.975,169920,218408658
0.713,0.247,0.0344,0.139,131.897,170067,132072225
0.727,0.726,0.0243,0.362,107.956,181027,7010561
0.581,0.384,0.295,0.0953,199.884,643200,108964722
0.897,0.554,0.055,0.115,120.088,162067,74128757
0.811,0.52,0.0737,0.0988,171.963,212167,23170157
0.882,0.419,0.11,0.215,109.912,157088,81825937
0.737,0.484,0.309,0.191,113.757,338824,42898608
0.628,0.436,0.192,0.0966,74.692,211200,14997788
0.664,0.423,0.563,0.0715,145.044,139636,19761334
0.722,0.365,0.215,0.083,71.498,443077,17250412
0.683,0.464,0.301,0.107,128.913,205714,21225549
0.787,0.643,0.11,0.111,92.979,247742,25444787
0.751,0.826,0.205,0.104,176.063,224096,9328887
0.539,0.729,0.0412,0.128,112.074,279107,60257965
0.608,0.757,0.164,0.259,124.078,279677,122505117
0.862,0.886,0.123,0.0565,124.031,216774,44647727
0.504,0.966,0.389,0.0733,151.031,226500,5024927
0.832,0.622,0.113,0.0436,96.959,179691,4759516
0.498,0.679,0.214,0.0589,99.702,236500,51630409
0.568,0.886,0.081,0.361,160.054,205759,18292945
0.566,0.619,0.037,0.177,140.875,239379,7048673
0.818,0.93,0.247,0.658,113.988,252632,42231872
0.671,0.673,0.0444,0.304,121.963,237720,782970821
0.502,0.168,0.0486,0.111,112.881,228443,361701644
0.389,0.277,0.0323,0.0966,89.32,247347,187047961
0.61,0.59,0.0362,0.15,137.838,217400,93954206
0.543,0.595,0.0477,0.101,122.052,210500,25142932
0.55,0.622,0.0323,0.609,170.808,169663,2151698
0.392,0.498,0.117,0.34,72.048,210639,112974701
0.605,0.379,0.0289,0.106,147.851,225203,47814348
0.642,0.232,0.0388,0.108,113.884,235654,8521112
0.466,0.278,0.0265,0.13,98.391,208673,32800627
0.575,0.648,0.0358,0.115,75.977,160240,785650154
0.494,0.311,0.0308,0.15,76.039,147333,26911968
0.245,0.425,0.0324,0.116,203.816,137092,19637984
0.705,0.378,0.0247,0.0981,103.925,134423,35759220
0.748,0.422,0.0294,0.392,111.141,151683,21496806
0.567,0.391,0.0272,0.0966,100.022,181482,8363839
0.608,0.544,0.027,0.391,107.975,146587,1963369
0.443,0.377,0.0355,0.0893,84.999,200566,14255278
0.536,0.714,0.0326,0.134,119.963,220000,10164122
0.672,0.505,0.0294,0.084,117.486,215051,15767609
0.572,0.839,0.0377,0.522,143.969,196784,310600644
0.552,0.875,0.0376,0.144,79.959,176974,1836938
0.515,0.978,0.0556,0.33,142.116,200207,20150913
0.668,0.671,0.0485,0.119,92.017,221926,12007725
0.574,0.772,0.0451,0.0816,79.99,210406,2124202
0.646,0.739,0.0453,0.394,122.078,169306,290910
0.648,0.7,0.0251,0.121,92.002,226884,1213451
0.645,0.572,0.0345,0.518,75.053,201481,474199
0.438,0.864,0.0664,0.11,176.089,228169,1886460
0.407,0.914,0.0403,0.0872,80.997,213391,1625169
0.937,0.793,0.115,0.341,106.022,172540,219890671
0.626,0.849,0.123,0.593,138.997,150560,39665360
0.894,0.633,0.298,0.178,145.11,145655,6133178
0.867,0.771,0.0939,0.133,106.021,181666,75714601
0.462,0.821,0.243,0.137,79.131,205170,8924361
0.869,0.759,0.262,0.366,156.973,247763,13737040
0.853,0.476,0.28,0.091,76.525,144314,3865116
0.922,0.858,0.251,0.124,145.033,201979,16708908
0.876,0.563,0.171,0.365,108.045,146667,15531042
0.908,0.665,0.279,0.0938,148.034,170270,27845269
0.418,0.31,0.0625,0.216,139.614,260170,140930892
0.362,0.432,0.112,0.264,81.29,221169,52526180
0.78,0.495,0.0466,0.165,100.043,167493,80589286
0.636,0.567,0.0745,0.131,125.457,228562,2393930
0.508,0.31,0.0288,0.124,77.977,75061,561368
0.96,0.626,0.0422,0.686,111.014,208591,3435010
0.718,0.516,0.147,0.283,73.739,247333,18140041
0.783,0.859,0.125,0.113,100.99,187923,3357560
0.528,0.349,0.11,0.175,89.347,173341,4325600
0.633,0.498,0.0418,0.173,107.223,186368,8676869
0.706,0.552,0.0833,0.144,142.037,175775,107910779
0.614,0.82,0.226,0.618,146.235,190685,55629949
0.883,0.674,0.357,0.0678,141.02,278085,274189335
0.883,0.716,0.414,0.0801,141.066,205106,90195699
0.761,0.773,0.238,0.63,141.174,150213,26220322
0.714,0.72,0.136,0.344,143.877,203333,23927514
0.863,0.471,0.477,0.121,140.969,252907,147441519
0.671,0.817,0.281,0.655,102.153,158746,11504218
0.889,0.705,0.392,0.0692,141.069,183830,119893830
0.726,0.818,0.319,0.0544,140.042,222496,40204782
0.765,0.683,0.0625,0.108,137.02,225306,33608487
0.751,0.632,0.0815,0.119,123.887,205161,35976271
0.848,0.662,0.0374,0.124,109.989,238120,44262472
0.817,0.578,0.211,0.0626,127.988,187296,42588670
0.772,0.94,0.0717,0.0898,92.975,287906,10718910
0.816,0.629,0.0279,0.305,99.929,202580,31789363
0.862,0.674,0.0537,0.101,104.991,221803,63305642
0.753,0.877,0.0494,0.811,93.017,194219,36984166
0.812,0.703,0.0641,0.184,106.017,229840,47783621
0.745,0.629,0.0288,0.315,105.009,158042,32415666
0.596,0.655,0.0414,0.109,140.003,219134,13875155
0.634,0.627,0.0321,0.328,145.821,187053,45415404
0.568,0.703,0.034,0.922,139.889,224182,82406656
0.676,0.844,0.109,0.866,159.969,172767,229828064
0.548,0.643,0.0416,0.961,143.929,204681,78219730
0.525,0.775,0.0681,0.491,167.637,167988,12079185
0.486,0.734,0.0423,0.965,145.842,203895,94030868
0.497,0.74,0.0447,0.486,76.139,207093,103140088
0.582,0.777,0.0697,0.928,139.981,219592,96492817
0.51,0.679,0.0362,0.497,91.796,170076,840412
0.718,0.382,0.0466,0.128,87.029,200992,113790392
0.537,0.604,0.054,0.322,173.915,155172,48038940
